pathway	magma_beta	magma_p	magma_q	gprofiler_p	gprofiler_q	ldsc_h2_frac	ldsc_enrichment	ldsc_p	n_methods_significant	geometric_mean_p	consensus_rank
GOBP_CELL_PROJECTION_ORGANIZ...	0.0859	0.000993	0.052207	NA	NA	NA	NA	NA	0	0.000993	1065
GOBP_MESENCHYMAL_STEM_CELL_M...	1.5221	0.001039	0.053454	NA	NA	NA	NA	NA	0	0.001039	1066
REACTOME_TELOMERE_C_STRAND_S...	0.7459	0.001039	0.641761	NA	NA	NA	NA	NA	0	0.001039	1067
GOBP_FACE_DEVELOPMENT	0.3428	0.001041	0.303433	NA	NA	NA	NA	NA	0	0.001041	1068
GOBP_REGULATION_OF_WNT_SIGNA...1	0.1853	0.001047	0.053544	NA	NA	NA	NA	NA	0	0.001047	1069
REACTOME_DISEASES_OF_MITOTIC...	0.3919	0.001057	0.241300	NA	NA	NA	NA	NA	0	0.001057	1070
GOBP_NEGATIVE_REGULATION_OF_...534	0.5187	0.001060	0.052186	NA	NA	NA	NA	NA	0	0.001060	1071
KEGG_AMYOTROPHIC_LATERAL_SCL...	0.5865	0.001064	0.052186	NA	NA	NA	NA	NA	0	0.001064	1072
GOBP_CARTILAGE_DEVELOPMENT_I...	0.4250	0.001068	0.641761	NA	NA	NA	NA	NA	0	0.001068	1073
GOBP_NEURON_PROJECTION_GUIDA...	0.2274	0.001072	0.054499	NA	NA	NA	NA	NA	0	0.001072	1074
GOBP_MAINTENANCE_OF_CELL_NUM...	0.2328	0.001077	0.054499	NA	NA	NA	NA	NA	0	0.001077	1075
KEGG_OOCYTE_MEIOSIS	0.3860	0.001078	0.052605	NA	NA	NA	NA	NA	0	0.001078	1076
REACTOME_SLC_MEDIATED_TRANSP...1	0.4322	0.001079	0.241300	NA	NA	NA	NA	NA	0	0.001079	1077
GOBP_RESPONSE_TO_FORSKOLIN	1.3046	0.001091	0.052758	NA	NA	NA	NA	NA	0	0.001091	1078
REACTOME_ACTIVATION_OF_THE_T...	0.8242	0.001092	0.196276	NA	NA	NA	NA	NA	0	0.001093	1079
GOBP_POSITIVE_REGULATION_OF_...629	0.2653	0.001096	0.055185	NA	NA	NA	NA	NA	0	0.001096	1080
GOBP_NEUROTRANSMITTER_GATED_...	0.9898	0.001097	0.052758	NA	NA	NA	NA	NA	0	0.001097	1081
GOBP_REGULATION_OF_CARBOHYDR...3	0.3349	0.001117	0.053424	NA	NA	NA	NA	NA	0	0.001117	1082
REACTOME_RUNX3_REGULATES_WNT...	0.9605	0.001120	0.244822	NA	NA	NA	NA	NA	0	0.001120	1083
GOBP_RESPONSE_TO_TOPOLOGICAL...	0.3192	0.001124	0.053516	NA	NA	NA	NA	NA	0	0.001124	1084
REACTOME_IMMUNOREGULATORY_IN...	0.2259	0.001128	0.308906	NA	NA	NA	NA	NA	0	0.001128	1085
REACTOME_M_DECAY_DEGRADATION...	0.5328	0.001131	0.056136	NA	NA	NA	NA	NA	0	0.001131	1086
GOBP_CELLULAR_RESPONSE_TO_UN...	0.3111	0.001132	0.056136	NA	NA	NA	NA	NA	0	0.001132	1087
GOBP_RENAL_SYSTEM_PROCESS_IN...2	0.4828	0.001143	0.196276	NA	NA	NA	NA	NA	0	0.001143	1088
GOBP_NEGATIVE_REGULATION_OF_...228	0.4309	0.001155	0.051513	NA	NA	NA	NA	NA	0	0.001155	1089
REACTOME_CDK_MEDIATED_PHOSPH...	0.5170	0.001156	0.054147	NA	NA	NA	NA	NA	0	0.001155	1090
GOBP_REGULATION_OF_MUSCLE_HY...	0.5560	0.001157	0.051513	NA	NA	NA	NA	NA	0	0.001157	1091
GOBP_HINDLIMB_MORPHOGENESIS	0.4821	0.001167	0.196933	NA	NA	NA	NA	NA	0	0.001167	1092
REACTOME_HH_MUTANTS_ABROGATE...	0.6048	0.001168	0.054147	NA	NA	NA	NA	NA	0	0.001168	1093
GOBP_NEGATIVE_REGULATION_OF_...515	0.2921	0.001170	0.054147	NA	NA	NA	NA	NA	0	0.001170	1094
GOBP_NEGATIVE_REGULATION_OF_...496	0.5288	0.001171	0.308906	NA	NA	NA	NA	NA	0	0.001171	1095
GOBP_REGULATION_OF_CARDIAC_E...	0.9698	0.001176	0.057782	NA	NA	NA	NA	NA	0	0.001176	1096
KEGG_FOCAL_ADHESION	0.2398	0.001177	0.057782	NA	NA	NA	NA	NA	0	0.001177	1097
GOBP_RESPONSE_TO_VITAMIN_D	0.5073	0.001180	0.666955	NA	NA	NA	NA	NA	0	0.001180	1098
REACTOME_BETA_CATENIN_INDEPE...	0.3672	0.001180	0.054147	NA	NA	NA	NA	NA	0	0.001180	1099
GOBP_NEGATIVE_REGULATION_OF_...434	0.3469	0.001182	0.054147	NA	NA	NA	NA	NA	0	0.001182	1100
GOBP_REGULATION_OF_EPITHELIA...1	0.4468	0.001195	0.255347	NA	NA	NA	NA	NA	0	0.001195	1101
GOBP_REGULATION_OF_GLYCOLYTI...	0.4029	0.001197	0.058431	NA	NA	NA	NA	NA	0	0.001197	1102
GOBP_GLUCOSE_METABOLIC_PROCE...	0.3095	0.001207	0.055021	NA	NA	NA	NA	NA	0	0.001207	1103
GOBP_PROTEIN_PROCESSING_INVO...	0.8027	0.001208	0.308906	NA	NA	NA	NA	NA	0	0.001208	1104
GOBP_WNT_SIGNALING_PATHWAY	0.2014	0.001210	0.053361	NA	NA	NA	NA	NA	0	0.001210	1105
GOBP_REGULATION_OF_CONNECTIV...	1.3275	0.001213	0.058942	NA	NA	NA	NA	NA	0	0.001213	1106
GOBP_PROTEIN_DEMANNOSYLATION	0.5410	0.001218	0.201945	NA	NA	NA	NA	NA	0	0.001218	1107
GOBP_REGULATION_OF_THE_FORCE...2	2.0944	0.001220	0.053587	NA	NA	NA	NA	NA	0	0.001220	1108
KEGG_NON_SMALL_CELL_LUNG_CAN...	0.4407	0.001231	0.058945	NA	NA	NA	NA	NA	0	0.001231	1109
REACTOME_GENERATION_OF_SECON...	0.6408	0.001234	0.058945	NA	NA	NA	NA	NA	0	0.001234	1110
GOBP_ENDODERMAL_CELL_FATE_SP...	1.2940	0.001241	0.058945	NA	NA	NA	NA	NA	0	0.001241	1111
GOBP_REGULATION_OF_WOUND_HEA...1	0.2266	0.001242	0.202516	NA	NA	NA	NA	NA	0	0.001242	1112
GOBP_PLATELET_DERIVED_GROWTH...2	0.5782	0.001245	0.308906	NA	NA	NA	NA	NA	0	0.001245	1113
REACTOME_EXTENSION_OF_TELOME...	0.3445	0.001248	0.666955	NA	NA	NA	NA	NA	0	0.001248	1114
REACTOME_TRANSCRIPTIONAL_REG...10	0.6206	0.001248	0.056346	NA	NA	NA	NA	NA	0	0.001248	1115
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.4771	0.001250	0.053881	NA	NA	NA	NA	NA	0	0.001250	1116
GOBP_CONNECTIVE_TISSUE_DEVEL...	0.2476	0.001252	0.053881	NA	NA	NA	NA	NA	0	0.001252	1117
GOBP_INNER_CELL_MASS_CELL_DI...	1.1276	0.001255	0.059170	NA	NA	NA	NA	NA	0	0.001255	1118
REACTOME_UREA_CYCLE	0.6785	0.001262	0.308906	NA	NA	NA	NA	NA	0	0.001262	1119
REACTOME_NEGATIVE_REGULATION...13	0.3839	0.001264	0.056784	NA	NA	NA	NA	NA	0	0.001264	1120
GOBP_CELL_MOTILITY	0.0817	0.001270	0.059599	NA	NA	NA	NA	NA	0	0.001270	1121
GOBP_REGULATION_OF_CENTROSOM...	0.2884	0.001277	0.308906	NA	NA	NA	NA	NA	0	0.001277	1122
GOBP_ENDODERM_DEVELOPMENT	0.3801	0.001278	0.059650	NA	NA	NA	NA	NA	0	0.001278	1123
REACTOME_REGULATION_OF_FOXO_...	0.7558	0.001279	0.204960	NA	NA	NA	NA	NA	0	0.001279	1124
GOBP_ENDOTHELIUM_DEVELOPMENT	0.3712	0.001283	0.054588	NA	NA	NA	NA	NA	0	0.001283	1125
GOBP_NEGATIVE_REGULATION_OF_...410	0.8985	0.001284	0.059650	NA	NA	NA	NA	NA	0	0.001284	1126
GOBP_CHONDROITIN_SULFATE_PRO...3	0.3856	0.001285	0.308906	NA	NA	NA	NA	NA	0	0.001285	1127
REACTOME_PLATELET_HOMEOSTASIS	0.4721	0.001288	0.054588	NA	NA	NA	NA	NA	0	0.001289	1128
REACTOME_NUCLEAR_EVENTS_KINA...	0.5568	0.001300	0.057927	NA	NA	NA	NA	NA	0	0.001300	1129
GOBP_REGULATION_OF_STEM_CELL...4	0.6824	0.001308	0.055180	NA	NA	NA	NA	NA	0	0.001308	1130
GOBP_VASCULAR_ASSOCIATED_SMO...2	0.9859	0.001315	0.060752	NA	NA	NA	NA	NA	0	0.001315	1131
GOBP_NEGATIVE_REGULATION_OF_...181	0.8021	0.001318	0.264630	NA	NA	NA	NA	NA	0	0.001318	1132
GOBP_NEGATIVE_REGULATION_OF_...46	0.3841	0.001319	0.264630	NA	NA	NA	NA	NA	0	0.001318	1133
GOBP_EPITHELIAL_CELL_PROLIFE...1	0.2154	0.001322	0.055535	NA	NA	NA	NA	NA	0	0.001322	1134
GOBP_POSITIVE_REGULATION_OF_...348	0.3497	0.001324	0.060752	NA	NA	NA	NA	NA	0	0.001324	1135
GOBP_NEGATIVE_REGULATION_OF_...429	0.2853	0.001333	0.060752	NA	NA	NA	NA	NA	0	0.001333	1136
GOBP_POSITIVE_REGULATION_OF_...823	1.3598	0.001337	0.060752	NA	NA	NA	NA	NA	0	0.001337	1137
GOBP_RENAL_TUBULAR_SECRETION	0.9955	0.001346	0.059641	NA	NA	NA	NA	NA	0	0.001346	1138
REACTOME_CYCLIN_D_ASSOCIATED...	0.5824	0.001349	0.056162	NA	NA	NA	NA	NA	0	0.001349	1139
REACTOME_METABOLISM_OF_STERO...2	0.6828	0.001357	0.056162	NA	NA	NA	NA	NA	0	0.001357	1140
REACTOME_CGMP_EFFECTS	1.2105	0.001360	0.056162	NA	NA	NA	NA	NA	0	0.001361	1141
REACTOME_PI3K_AKT_SIGNALING_...	0.4077	0.001363	0.059988	NA	NA	NA	NA	NA	0	0.001363	1142
GOBP_POSITIVE_REGULATION_OF_...518	0.2904	0.001366	0.059988	NA	NA	NA	NA	NA	0	0.001366	1143
GOBP_POSITIVE_REGULATION_OF_...493	0.8225	0.001371	0.056342	NA	NA	NA	NA	NA	0	0.001371	1144
GOBP_ERBB2_ERBB4_SIGNALING_P...	1.7715	0.001386	0.060559	NA	NA	NA	NA	NA	0	0.001385	1145
GOBP_ATRIAL_SEPTUM_MORPHOGEN...	1.2300	0.001391	0.056945	NA	NA	NA	NA	NA	0	0.001391	1146
GOBP_PULMONARY_VALVE_DEVELOP...	0.7016	0.001408	0.063139	NA	NA	NA	NA	NA	0	0.001408	1147
GOBP_CARDIAC_NEURAL_CREST_CE...1	1.2806	0.001410	0.057470	NA	NA	NA	NA	NA	0	0.001410	1148
REACTOME_ZINC_INFLUX_INTO_CE...	0.8697	0.001411	0.063139	NA	NA	NA	NA	NA	0	0.001411	1149
GOBP_REGULATION_OF_EXTRINSIC...1	0.3315	0.001427	0.057666	NA	NA	NA	NA	NA	0	0.001427	1150
GOBP_EMBRYONIC_CAMERA_TYPE_E...3	0.6682	0.001428	0.063381	NA	NA	NA	NA	NA	0	0.001428	1151
REACTOME_MITOTIC_G1_PHASE_AN...	0.2452	0.001430	0.063381	NA	NA	NA	NA	NA	0	0.001430	1152
GOBP_GLIAL_CELL_FATE_COMMITM...	1.4749	0.001437	0.062163	NA	NA	NA	NA	NA	0	0.001437	1153
REACTOME_RHOB_GTPASE_CYCLE	0.5068	0.001438	0.057855	NA	NA	NA	NA	NA	0	0.001438	1154
GOBP_REGULATION_OF_GLYCOGEN_...1	0.5477	0.001439	0.063505	NA	NA	NA	NA	NA	0	0.001439	1155
GOBP_ETHER_LIPID_METABOLIC_P...	0.4689	0.001441	0.729601	NA	NA	NA	NA	NA	0	0.001441	1156
REACTOME_AUF1_HNRNP_D0_BINDS...	0.6641	0.001442	0.062163	NA	NA	NA	NA	NA	0	0.001442	1157
GOBP_POSITIVE_REGULATION_OF_...596	1.5142	0.001449	0.058047	NA	NA	NA	NA	NA	0	0.001449	1158
GOBP_RETINAL_GANGLION_CELL_A...	0.9343	0.001460	0.062165	NA	NA	NA	NA	NA	0	0.001460	1159
REACTOME_REGULATION_OF_T_CEL...	0.2961	0.001463	0.062165	NA	NA	NA	NA	NA	0	0.001462	1160
REACTOME_CO_INHIBITION_BY_PD...	0.3492	0.001463	0.062165	NA	NA	NA	NA	NA	0	0.001463	1161
GOBP_SMOOTH_MUSCLE_CELL_PROL...	0.3966	0.001465	0.058448	NA	NA	NA	NA	NA	0	0.001465	1162
REACTOME_PKA_ACTIVATION_IN_G...	1.1149	0.001468	0.062165	NA	NA	NA	NA	NA	0	0.001467	1163
REACTOME_SYNTHESIS_OF_PIPS_A...5	0.5795	0.001475	0.058470	NA	NA	NA	NA	NA	0	0.001475	1164
GOBP_RETINAL_BLOOD_VESSEL_MO...	1.3020	0.001478	0.232961	NA	NA	NA	NA	NA	0	0.001477	1165
GOBP_MITOTIC_CELL_CYCLE	0.1379	0.001488	0.058632	NA	NA	NA	NA	NA	0	0.001488	1166
GOBP_REGULATION_OF_CYTOPLASM...3	0.4832	0.001493	0.065354	NA	NA	NA	NA	NA	0	0.001493	1167
GOBP_REGULATION_OF_CELL_MATR...	0.3861	0.001494	0.058660	NA	NA	NA	NA	NA	0	0.001494	1168
GOBP_SPERMIDINE_TRANSMEMBRAN...	1.6087	0.001495	0.065354	NA	NA	NA	NA	NA	0	0.001495	1169
GOBP_RESPONSE_TO_MITOCHONDRI...	0.7300	0.001500	0.321797	NA	NA	NA	NA	NA	0	0.001500	1170
GOBP_LUNG_LOBE_DEVELOPMENT	0.8937	0.001506	0.321797	NA	NA	NA	NA	NA	0	0.001506	1171
REACTOME_ESR_MEDIATED_SIGNAL...	0.3258	0.001507	0.058910	NA	NA	NA	NA	NA	0	0.001507	1172
GOBP_ATRIAL_CARDIAC_MUSCLE_T...1	0.6413	0.001508	0.233919	NA	NA	NA	NA	NA	0	0.001508	1173
GOBP_MYOTUBE_DIFFERENTIATION...	1.1367	0.001517	0.264630	NA	NA	NA	NA	NA	0	0.001517	1174
REACTOME_ALPHA_LINOLENIC_OME...	0.8562	0.001519	0.065823	NA	NA	NA	NA	NA	0	0.001519	1175
GOBP_MUSCLE_CELL_DEVELOPMENT	0.2994	0.001530	0.058968	NA	NA	NA	NA	NA	0	0.001530	1176
GOBP_REPRODUCTIVE_SYSTEM_DEV...	0.1861	0.001531	0.066019	NA	NA	NA	NA	NA	0	0.001531	1177
GOBP_MICROTUBULE_ORGANIZING_...2	0.3321	0.001532	0.058968	NA	NA	NA	NA	NA	0	0.001532	1178
GOBP_REGULATION_OF_MUSCLE_CO...	0.3255	0.001533	0.058968	NA	NA	NA	NA	NA	0	0.001533	1179
GOBP_REGULATION_OF_TRIGLYCER...2	0.5572	0.001533	0.264630	NA	NA	NA	NA	NA	0	0.001533	1180
GOBP_REGULATION_OF_SKELETAL_...3	0.8425	0.001538	0.064849	NA	NA	NA	NA	NA	0	0.001538	1181
GOBP_NEGATIVE_REGULATION_OF_...531	0.6206	0.001543	0.264630	NA	NA	NA	NA	NA	0	0.001543	1182
REACTOME_PRE_NOTCH_PROCESSIN...2	1.3443	0.001546	0.066373	NA	NA	NA	NA	NA	0	0.001546	1183
GOBP_REGULATION_OF_LAMELLIPO...3	0.3642	0.001551	0.264630	NA	NA	NA	NA	NA	0	0.001551	1184
REACTOME_FORMATION_OF_THE_EM...	0.9277	0.001555	0.065260	NA	NA	NA	NA	NA	0	0.001555	1185
GOBP_CELL_MATRIX_ADHESION	0.2662	0.001556	0.059606	NA	NA	NA	NA	NA	0	0.001556	1186
GOBP_NEGATIVE_REGULATION_OF_...31	1.2103	0.001560	0.264630	NA	NA	NA	NA	NA	0	0.001560	1187
REACTOME_REGULATION_OF_MRNA_...	0.4810	0.001566	0.065260	NA	NA	NA	NA	NA	0	0.001566	1188
GOBP_HETEROCHROMATIN_ORGANIZ...	0.3106	0.001568	0.065260	NA	NA	NA	NA	NA	0	0.001568	1189
GOBP_MITOTIC_CELL_CYCLE_PROC...	0.1492	0.001568	0.059773	NA	NA	NA	NA	NA	0	0.001568	1190
GOBP_REGULATION_OF_CILIUM_AS...	0.2444	0.001568	0.264630	NA	NA	NA	NA	NA	0	0.001568	1191
KEGG_MELANOMA	0.3949	0.001570	0.066647	NA	NA	NA	NA	NA	0	0.001570	1192
GOBP_STRESS_INDUCED_PREMATUR...	0.8110	0.001571	0.239885	NA	NA	NA	NA	NA	0	0.001571	1193
GOBP_POSITIVE_REGULATION_OF_...319	0.7831	0.001573	0.059773	NA	NA	NA	NA	NA	0	0.001573	1194
GOBP_FOREBRAIN_DEVELOPMENT	0.2191	0.001577	0.065331	NA	NA	NA	NA	NA	0	0.001577	1195
GOBP_POSITIVE_REGULATION_OF_...760	0.4073	0.001579	0.059773	NA	NA	NA	NA	NA	0	0.001579	1196
GOBP_POSITIVE_REGULATION_OF_...690	0.2520	0.001580	0.066647	NA	NA	NA	NA	NA	0	0.001580	1197
GOBP_RESPONSE_TO_ENDOPLASMIC...	0.2442	0.001583	0.065331	NA	NA	NA	NA	NA	0	0.001583	1198
GOBP_PROTEIN_LOCALIZATION_TO...13	0.4055	0.001591	0.065393	NA	NA	NA	NA	NA	0	0.001591	1199
GOBP_ER_NUCLEUS_SIGNALING_PA...	0.4173	0.001617	0.067927	NA	NA	NA	NA	NA	0	0.001617	1200
GOBP_CHROMOSOME_ORGANIZATION	0.1735	0.001618	0.061006	NA	NA	NA	NA	NA	0	0.001618	1201
GOBP_REGULATION_OF_HAIR_CYCLE	0.4471	0.001623	0.241082	NA	NA	NA	NA	NA	0	0.001623	1202
REACTOME_PHASE_4_RESTING_MEM...	0.5157	0.001630	0.325344	NA	NA	NA	NA	NA	0	0.001630	1203
GOBP_REGULATION_OF_EMBRYONIC...	0.4312	0.001633	0.065914	NA	NA	NA	NA	NA	0	0.001633	1204
GOBP_POSITIVE_REGULATION_OF_...517	1.5474	0.001637	0.065914	NA	NA	NA	NA	NA	0	0.001637	1205
REACTOME_IL_6_TYPE_CYTOKINE_...	0.5560	0.001641	0.325344	NA	NA	NA	NA	NA	0	0.001641	1206
GOBP_SEROTONIN_METABOLIC_PRO...	1.2771	0.001644	0.065914	NA	NA	NA	NA	NA	0	0.001644	1207
GOBP_THIRD_VENTRICLE_DEVELOP...	1.2537	0.001645	0.265473	NA	NA	NA	NA	NA	0	0.001645	1208
GOBP_IMMUNE_RESPONSE_IN_GUT_...	0.7801	0.001648	0.325344	NA	NA	NA	NA	NA	0	0.001648	1209
GOBP_VENOUS_BLOOD_VESSEL_MOR...	1.0540	0.001648	0.068907	NA	NA	NA	NA	NA	0	0.001648	1210
GOBP_REGULATION_OF_OXIDOREDU...	0.5635	0.001651	0.265473	NA	NA	NA	NA	NA	0	0.001651	1211
GOBP_NEGATIVE_REGULATION_OF_...352	0.6389	0.001656	0.265473	NA	NA	NA	NA	NA	0	0.001656	1212
GOBP_NEGATIVE_REGULATION_OF_...168	1.0532	0.001657	0.325344	NA	NA	NA	NA	NA	0	0.001657	1213
REACTOME_REGULATION_OF_CDH1_...1	0.5614	0.001660	0.065957	NA	NA	NA	NA	NA	0	0.001660	1214
REACTOME_DEACTIVATION_OF_THE...	0.6693	0.001661	0.062409	NA	NA	NA	NA	NA	0	0.001661	1215
GOBP_REGULATION_OF_SYSTEMIC_...7	0.3593	0.001665	0.241082	NA	NA	NA	NA	NA	0	0.001665	1216
GOBP_NEGATIVE_REGULATION_OF_...664	0.3895	0.001679	0.241082	NA	NA	NA	NA	NA	0	0.001679	1217
GOBP_PROTEIN_LOCALIZATION_TO...48	1.2987	0.001692	0.066693	NA	NA	NA	NA	NA	0	0.001692	1218
GOBP_POSITIVE_REGULATION_OF_...473	0.1499	0.001694	0.070286	NA	NA	NA	NA	NA	0	0.001694	1219
GOBP_CELL_MIGRATION	0.0862	0.001702	0.070286	NA	NA	NA	NA	NA	0	0.001702	1220
GOBP_HEMATOPOIETIC_STEM_CELL...1	0.7058	0.001710	0.067109	NA	NA	NA	NA	NA	0	0.001710	1221
GOBP_NEUROTROPHIN_SIGNALING_...	0.6176	0.001717	0.067109	NA	NA	NA	NA	NA	0	0.001717	1222
GOBP_CENTRAL_NERVOUS_SYSTEM_...6	0.4854	0.001734	0.067475	NA	NA	NA	NA	NA	0	0.001734	1223
GOBP_POSITIVE_REGULATION_OF_...82	0.3349	0.001735	0.070729	NA	NA	NA	NA	NA	0	0.001735	1224
GOBP_HOMEOSTASIS_OF_NUMBER_O...2	0.6586	0.001740	0.067475	NA	NA	NA	NA	NA	0	0.001740	1225
KEGG_SMALL_CELL_LUNG_CANCER	0.3596	0.001740	0.070729	NA	NA	NA	NA	NA	0	0.001740	1226
GOBP_REGULATION_OF_CELL_GROW...2	0.8123	0.001749	0.070729	NA	NA	NA	NA	NA	0	0.001749	1227
GOBP_AMYLOID_BETA_METABOLIC_...	0.5260	0.001757	0.067562	NA	NA	NA	NA	NA	0	0.001756	1228
GOBP_EMBRYONIC_MORPHOGENESIS	0.1731	0.001767	0.065348	NA	NA	NA	NA	NA	0	0.001767	1229
GOBP_NEGATIVE_REGULATION_OF_...426	0.7856	0.001771	0.071245	NA	NA	NA	NA	NA	0	0.001771	1230
REACTOME_KEAP1_NFE2L2_PATHWAY	0.3901	0.001771	0.067864	NA	NA	NA	NA	NA	0	0.001771	1231
REACTOME_LIGAND_RECEPTOR_INT...	1.1881	0.001788	0.071345	NA	NA	NA	NA	NA	0	0.001788	1232
GOBP_LAMELLIPODIUM_ASSEMBLY	0.5039	0.001798	0.068323	NA	NA	NA	NA	NA	0	0.001798	1233
GOBP_NEGATIVE_REGULATION_OF_...439	1.1000	0.001812	0.072028	NA	NA	NA	NA	NA	0	0.001812	1234
GOBP_EPITHELIAL_CELL_MORPHOG...	0.4409	0.001818	0.769889	NA	NA	NA	NA	NA	0	0.001818	1235
REACTOME_INTRINSIC_PATHWAY_O...	0.4844	0.001825	0.254403	NA	NA	NA	NA	NA	0	0.001825	1236
GOBP_NEGATIVE_REGULATION_OF_...547	0.5898	0.001826	0.769889	NA	NA	NA	NA	NA	0	0.001826	1237
REACTOME_CDC42_GTPASE_CYCLE	0.3472	0.001831	0.067202	NA	NA	NA	NA	NA	0	0.001831	1238
GOBP_NEGATIVE_REGULATION_OF_...391	1.7750	0.001833	0.072566	NA	NA	NA	NA	NA	0	0.001833	1239
GOBP_ERROR_PRONE_TRANSLESION...	0.6129	0.001838	0.347986	NA	NA	NA	NA	NA	0	0.001838	1240
GOBP_ERBB2_SIGNALING_PATHWAY	0.8703	0.001850	0.069786	NA	NA	NA	NA	NA	0	0.001850	1241
GOBP_REGULATION_OF_PROTEOLYS...1	0.2024	0.001851	0.069786	NA	NA	NA	NA	NA	0	0.001851	1242
GOBP_ANOIKIS	0.5505	0.001857	0.073215	NA	NA	NA	NA	NA	0	0.001857	1243
GOBP_SYNAPTIC_VESICLE_CLUSTE...	1.0826	0.001858	0.069791	NA	NA	NA	NA	NA	0	0.001858	1244
REACTOME_PROTEIN_UBIQUITINAT...	0.2835	0.001865	0.347986	NA	NA	NA	NA	NA	0	0.001865	1245
GOBP_BIOLOGICAL_PROCESS_INVO...4	0.5963	0.001872	0.070058	NA	NA	NA	NA	NA	0	0.001872	1246
GOBP_EMBRYONIC_ORGAN_DEVELOP...	0.1990	0.001878	0.068654	NA	NA	NA	NA	NA	0	0.001878	1247
GOBP_POSITIVE_REGULATION_OF_...242	1.2224	0.001886	0.074035	NA	NA	NA	NA	NA	0	0.001886	1248
GOBP_L_HISTIDINE_TRANSMEMBRA...	1.0927	0.001891	0.259878	NA	NA	NA	NA	NA	0	0.001891	1249
GOBP_ESTABLISHMENT_OF_PROTEI...3	0.4631	0.001895	0.347986	NA	NA	NA	NA	NA	0	0.001895	1250
GOBP_DNA_DAMAGE_RESPONSE	0.1324	0.001899	0.070665	NA	NA	NA	NA	NA	0	0.001899	1251
GOBP_MEMBRANE_PROTEIN_INTRAC...	0.5053	0.001899	0.288102	NA	NA	NA	NA	NA	0	0.001899	1252
GOBP_MAST_CELL_DIFFERENTIATI...	1.4602	0.001903	0.070665	NA	NA	NA	NA	NA	0	0.001903	1253
GOBP_MUSCLE_HYPERTROPHY	0.4439	0.001909	0.069275	NA	NA	NA	NA	NA	0	0.001909	1254
GOBP_SPERMIDINE_TRANSPORT	1.3490	0.001925	0.075251	NA	NA	NA	NA	NA	0	0.001925	1255
GOBP_EPINEPHRINE_METABOLIC_P...	1.7924	0.001927	0.288102	NA	NA	NA	NA	NA	0	0.001927	1256
GOBP_POSITIVE_REGULATION_OF_...113	0.2194	0.001927	0.069543	NA	NA	NA	NA	NA	0	0.001927	1257
REACTOME_POST_TRANSLATIONAL_...2	0.1116	0.001930	0.070731	NA	NA	NA	NA	NA	0	0.001931	1258
GOBP_KIDNEY_MORPHOGENESIS	0.4339	0.001932	0.069543	NA	NA	NA	NA	NA	0	0.001932	1259
HALLMARK_ANGIOGENESIS	0.4133	0.001943	0.288102	NA	NA	NA	NA	NA	0	0.001943	1260
REACTOME_SWITCHING_OF_ORIGIN...	0.4466	0.001945	0.070831	NA	NA	NA	NA	NA	0	0.001945	1261
GOBP_VISUAL_BEHAVIOR	0.3152	0.001950	0.769889	NA	NA	NA	NA	NA	0	0.001950	1262
GOBP_POSITIVE_REGULATION_OF_...275	1.1374	0.001951	0.075387	NA	NA	NA	NA	NA	0	0.001951	1263
GOBP_CHEMOSENSORY_BEHAVIOR	0.7066	0.001952	0.075387	NA	NA	NA	NA	NA	0	0.001952	1264
REACTOME_HIGH_LAMINAR_FLOW_S...	0.4873	0.001956	0.069656	NA	NA	NA	NA	NA	0	0.001956	1265
GOBP_NEGATIVE_REGULATION_OF_...84	0.2140	0.001959	0.071075	NA	NA	NA	NA	NA	0	0.001959	1266
GOBP_BROWN_FAT_CELL_DIFFEREN...	0.3979	0.001962	0.075494	NA	NA	NA	NA	NA	0	0.001962	1267
GOBP_POSITIVE_REGULATION_OF_...83	1.4806	0.001963	0.069679	NA	NA	NA	NA	NA	0	0.001964	1268
GOBP_PROTEIN_K29_LINKED_UBIQ...	0.7088	0.001966	0.347986	NA	NA	NA	NA	NA	0	0.001966	1269
REACTOME_ADENYLATE_CYCLASE_A...	1.3119	0.001972	0.071278	NA	NA	NA	NA	NA	0	0.001972	1270
REACTOME_ADIPOGENESIS	0.3635	0.001980	0.070006	NA	NA	NA	NA	NA	0	0.001980	1271
GOBP_POSITIVE_REGULATION_OF_...743	0.9583	0.001991	0.265025	NA	NA	NA	NA	NA	0	0.001991	1272
GOBP_CYTOPLASM_ORGANIZATION	0.5210	0.001994	0.288102	NA	NA	NA	NA	NA	0	0.001994	1273
GOBP_WHITE_FAT_CELL_DIFFEREN...	0.6981	0.001996	0.076480	NA	NA	NA	NA	NA	0	0.001996	1274
GOBP_POSITIVE_REGULATION_OF_...483	0.3235	0.001998	0.071729	NA	NA	NA	NA	NA	0	0.001998	1275
GOBP_POSITIVE_REGULATION_OF_...14	1.4713	0.001999	0.071729	NA	NA	NA	NA	NA	0	0.001999	1276
HALLMARK_UV_RESPONSE_DN	0.3691	0.002001	0.070493	NA	NA	NA	NA	NA	0	0.002001	1277
REACTOME_PURINE_SALVAGE	0.6119	0.002002	0.347986	NA	NA	NA	NA	NA	0	0.002002	1278
GOBP_REGULATION_OF_SUBSTRATE...	0.4983	0.002009	0.070506	NA	NA	NA	NA	NA	0	0.002009	1279
GOBP_POSITIVE_REGULATION_OF_...683	1.2126	0.002012	0.265025	NA	NA	NA	NA	NA	0	0.002012	1280
